timestamp,mem_allocated_public,mem_requested_public,cpu_allocated_public,cpu_requested_public,cluster_mem_load_public,cluster_cpu_load_public,cluster_cpu_capacity_public,cluster_memory_capacity_public,number_pending_public_x,mem_allocated_private,mem_requested_private,cpu_allocated_private,cpu_requested_private,cluster_mem_load_private,cluster_cpu_load_private,cluster_cpu_capacity_private,cluster_memory_capacity_private,number_pending_private_x,time_seconds,number_of_pods_pending,number_pending_private_y,number_pending_public_y,total_percent_pending,cpu_load_public,mem_load_public,cpu_load_private,mem_load_private,cost_public,cost_public_hourly,cost_private,cost_private_hourly,cost_total,cumulative_cost_public,cumulative_cost_private,cumulative_cost_total,migration_execution,migration_type,migration_total_pods,migration_to_private,migration_to_public
2026-08-13 09:34:14,539.92575,539.92575,269.70840000000004,269.70840000000004,539.92575,269.70840000000004,238.68000000000004,482.0765625,0,531.9529453125,659.9504531250001,265.9905,329.9445,531.9529453125,265.9905,232.56,469.71562500000005,64,600.0,64,64,0,0.10666666666666667,0.904,0.896,0.915,0.906,0.08736,10.4832,0.08512,10.2144,0.17248,1.7964799999999999,1.7875200000000007,3.5840000000000014,,,,,
2026-08-13 09:34:44,539.92575,539.92575,269.70840000000004,269.70840000000004,539.92575,269.70840000000004,238.68000000000004,482.0765625,0,531.9529453125,659.9504531250001,265.9905,329.9445,531.9529453125,265.9905,232.56,469.71562500000005,64,630.0,64,64,0,0.10666666666666667,0.904,0.896,0.915,0.906,0.08736,10.4832,0.08512,10.2144,0.17248,1.8838399999999997,1.8726400000000007,3.7564800000000016,,,,,
2026-08-13 09:35:14,539.92575,539.92575,269.70840000000004,269.70840000000004,539.92575,269.70840000000004,238.68000000000004,482.0765625,0,531.9529453125,659.9504531250001,265.9905,329.9445,531.9529453125,265.9905,232.56,469.71562500000005,64,660.0,64,64,0,0.10666666666666667,0.904,0.896,0.915,0.906,0.08736,10.4832,0.08512,10.2144,0.17248,1.9711999999999996,1.9577600000000008,3.928960000000002,,,,,
2026-08-13 09:35:44,539.92575,539.92575,269.70840000000004,269.70840000000004,539.92575,269.70840000000004,238.68000000000004,482.0765625,0,531.9529453125,659.9504531250001,265.9905,329.9445,531.9529453125,265.9905,232.56,469.71562500000005,64,690.0,64,64,0,0.10666666666666667,0.904,0.896,0.915,0.906,0.08736,10.4832,0.08512,10.2144,0.17248,2.0585599999999995,2.0428800000000007,4.101440000000002,,,,,
2026-08-13 09:36:14,449.53639453125,449.53639453125,224.9559,224.9559,449.53639453125,224.9559,238.68000000000004,482.0765625,0,523.732921875,627.65750390625,261.9207,313.956,523.732921875,261.9207,232.56,469.71562500000005,52,720.0,52,52,0,0.11555555555555555,0.754,0.746,0.901,0.892,0.08736,10.4832,0.08512,10.2144,0.17248,2.1459199999999994,2.1280000000000006,4.273920000000002,,,,,
2026-08-13 09:36:44,335.64580664062504,335.64580664062504,167.97105,167.97105,335.64580664062504,167.97105,238.68000000000004,482.0765625,0,523.732921875,539.5858242187501,261.9207,269.7696,523.732921875,261.9207,232.56,469.71562500000005,8,750.0,8,8,0,0.01904761904761905,0.563,0.557,0.901,0.892,0.08736,10.4832,0.08512,10.2144,0.17248,2.2332799999999993,2.2131200000000004,4.446400000000002,1.0,no migration,0.0,0.0,0.0
2026-08-13 09:37:14,335.64580664062504,335.64580664062504,167.97105,167.97105,335.64580664062504,167.97105,238.68000000000004,482.0765625,0,503.7700078125,503.7700078125,251.7462,251.7462,503.7700078125,251.7462,232.56,469.71562500000005,0,780.0,0,0,0,0.0,0.563,0.557,0.866,0.858,0.08736,10.4832,0.08512,10.2144,0.17248,2.320639999999999,2.2982400000000003,4.6188800000000025,,,,,
2026-08-13 09:37:44,305.516021484375,305.516021484375,152.7552,152.7552,305.516021484375,152.7552,238.68000000000004,482.0765625,0,503.7700078125,503.7700078125,251.7462,251.7462,503.7700078125,251.7462,232.56,469.71562500000005,0,810.0,0,0,0,0.0,0.512,0.507,0.866,0.858,0.08736,10.4832,0.08512,10.2144,0.17248,2.407999999999999,2.38336,4.791360000000003,,,,,
2026-08-13 09:38:14,275.98883203125,275.98883203125,137.8377,137.8377,275.98883203125,137.8377,238.68000000000004,482.0765625,0,475.58707031250003,475.58707031250003,237.79259999999996,237.79259999999996,475.58707031250003,237.79259999999996,232.56,469.71562500000005,0,840.0,0,0,0,0.0,0.462,0.458,0.818,0.81,0.08736,10.4832,0.08512,10.2144,0.17248,2.495359999999999,2.46848,4.963840000000003,,,,,
2026-08-13 09:38:44,275.98883203125,275.98883203125,137.8377,137.8377,275.98883203125,137.8377,238.68000000000004,482.0765625,0,443.881265625,443.881265625,221.8041,221.8041,443.881265625,221.8041,232.56,469.71562500000005,0,870.0,0,0,0,0.0,0.462,0.458,0.763,0.756,0.08736,10.4832,0.08512,10.2144,0.17248,2.582719999999999,2.5536,5.136320000000003,,,,,
2026-08-13 09:39:14,231.99934570312502,231.99934570312502,115.75980000000001,115.75980000000001,231.99934570312502,115.75980000000001,238.68000000000004,482.0765625,0,429.789796875,429.789796875,214.82729999999998,214.82729999999998,429.789796875,214.82729999999998,232.56,469.71562500000005,0,900.0,0,0,0,0.0,0.388,0.385,0.739,0.732,0.08736,10.4832,0.08512,10.2144,0.17248,2.6700799999999987,2.6387199999999997,5.308800000000003,,,,,
2026-08-13 09:39:44,179.57351953124999,179.57351953124999,89.80335000000001,89.80335000000001,179.57351953124999,89.80335000000001,238.68000000000004,482.0765625,0,419.80833984375,419.80833984375,209.88539999999998,209.88539999999998,419.80833984375,209.88539999999998,232.56,469.71562500000005,0,930.0,0,0,0,0.0,0.301,0.298,0.722,0.715,0.08736,10.4832,0.08512,10.2144,0.17248,2.7574399999999986,2.7238399999999996,5.4812800000000035,,,,,
2026-08-13 09:40:14,179.57351953124999,179.57351953124999,89.80335000000001,89.80335000000001,179.57351953124999,89.80335000000001,238.68000000000004,482.0765625,0,419.80833984375,419.80833984375,209.88539999999998,209.88539999999998,419.80833984375,209.88539999999998,232.56,469.71562500000005,0,960.0,0,0,0,0.0,0.301,0.298,0.722,0.715,0.08736,10.4832,0.08512,10.2144,0.17248,2.8447999999999984,2.8089599999999995,5.653760000000004,,,,,
2026-08-13 09:40:44,179.57351953124999,179.57351953124999,89.80335000000001,89.80335000000001,179.57351953124999,89.80335000000001,238.68000000000004,482.0765625,0,419.80833984375,419.80833984375,209.88539999999998,209.88539999999998,419.80833984375,209.88539999999998,232.56,469.71562500000005,0,990.0,0,0,0,0.0,0.301,0.298,0.722,0.715,0.08736,10.4832,0.08512,10.2144,0.17248,2.9321599999999983,2.8940799999999993,5.826240000000004,,,,,
2026-08-13 09:41:14,179.57351953124999,179.57351953124999,89.80335000000001,89.80335000000001,179.57351953124999,89.80335000000001,238.68000000000004,482.0765625,0,419.80833984375,419.80833984375,209.88539999999998,209.88539999999998,419.80833984375,209.88539999999998,232.56,469.71562500000005,0,1020.0,0,0,0,0.0,0.301,0.298,0.722,0.715,0.08736,10.4832,0.08512,10.2144,0.17248,3.019519999999998,2.979199999999999,5.998720000000004,,,,,
2026-08-13 09:41:44,179.57351953124999,179.57351953124999,89.80335000000001,89.80335000000001,179.57351953124999,89.80335000000001,238.68000000000004,482.0765625,0,419.80833984375,419.80833984375,209.88539999999998,209.88539999999998,419.80833984375,209.88539999999998,232.56,469.71562500000005,0,1050.0,0,0,0,0.0,0.301,0.298,0.722,0.715,0.08736,10.4832,0.08512,10.2144,0.17248,3.106879999999998,3.064319999999999,6.171200000000004,,,,,
2026-08-13 09:42:14,179.57351953124999,179.57351953124999,89.80335000000001,89.80335000000001,179.57351953124999,89.80335000000001,238.68000000000004,482.0765625,0,419.80833984375,419.80833984375,209.88539999999998,209.88539999999998,419.80833984375,209.88539999999998,232.56,469.71562500000005,0,1080.0,0,0,0,0.0,0.301,0.298,0.722,0.715,0.08736,10.4832,0.08512,10.2144,0.17248,3.194239999999998,3.149439999999999,6.343680000000004,,,,,
2026-08-13 09:42:44,179.57351953124999,179.57351953124999,89.80335000000001,89.80335000000001,179.57351953124999,89.80335000000001,238.68000000000004,482.0765625,0,419.80833984375,419.80833984375,209.88539999999998,209.88539999999998,419.80833984375,209.88539999999998,232.56,469.71562500000005,0,1110.0,0,0,0,0.0,0.301,0.298,0.722,0.715,0.08736,10.4832,0.08512,10.2144,0.17248,3.281599999999998,3.2345599999999988,6.516160000000005,,,,,
2026-08-13 09:43:14,169.93198828124997,169.93198828124997,84.7314,84.7314,169.93198828124997,84.7314,238.68000000000004,482.0765625,0,353.4610078125,353.4610078125,176.7456,176.7456,353.4610078125,176.7456,232.56,469.71562500000005,0,1140.0,0,0,0,0.0,0.284,0.282,0.608,0.602,0.08736,10.4832,0.08512,10.2144,0.17248,3.3689599999999977,3.3196799999999986,6.688640000000005,,,,,
2026-08-13 09:43:44,131.968458984375,131.968458984375,65.93535,65.93535,131.968458984375,65.93535,238.68000000000004,482.0765625,0,169.68476953125,169.68476953125,84.88439999999999,84.88439999999999,169.68476953125,84.88439999999999,232.56,469.71562500000005,0,1170.0,0,0,0,0.0,0.221,0.219,0.292,0.289,0.08736,10.4832,0.08512,10.2144,0.17248,3.4563199999999976,3.4047999999999985,6.861120000000005,2.0,no migration,0.0,0.0,0.0
2026-08-13 09:44:14,119.916544921875,119.916544921875,59.96835000000001,59.96835000000001,119.916544921875,59.96835000000001,238.68000000000004,482.0765625,0,39.925828125,39.925828125,19.7676,19.7676,39.925828125,19.7676,232.56,469.71562500000005,0,1200.0,0,0,0,0.0,0.201,0.199,0.068,0.068,0.08736,10.4832,0.08512,10.2144,0.17248,3.5436799999999975,3.4899199999999984,7.033600000000005,,,,,
2026-08-13 09:44:44,119.916544921875,119.916544921875,59.96835000000001,59.96835000000001,119.916544921875,59.96835000000001,238.68000000000004,482.0765625,0,0.0,0.0,0.0,0.0,0.0,0.0,232.56,469.71562500000005,0,1230.0,0,0,0,0.0,0.201,0.199,0.0,0.0,0.08736,10.4832,0.08512,10.2144,0.17248,3.6310399999999974,3.575039999999998,7.206080000000005,,,,,
2026-08-13 09:45:14,119.916544921875,119.916544921875,59.96835000000001,59.96835000000001,119.916544921875,59.96835000000001,238.68000000000004,482.0765625,0,0.0,0.0,0.0,0.0,0.0,0.0,232.56,469.71562500000005,0,1260.0,0,0,0,0.0,0.201,0.199,0.0,0.0,0.08736,10.4832,0.08512,10.2144,0.17248,3.7183999999999973,3.660159999999998,7.378560000000006,,,,,
2026-08-13 09:45:44,119.916544921875,119.916544921875,59.96835000000001,59.96835000000001,119.916544921875,59.96835000000001,238.68000000000004,482.0765625,0,0.0,0.0,0.0,0.0,0.0,0.0,232.56,469.71562500000005,0,1290.0,0,0,0,0.0,0.201,0.199,0.0,0.0,0.08736,10.4832,0.08512,10.2144,0.17248,3.805759999999997,3.745279999999998,7.551040000000006,,,,,
2026-08-13 09:46:14,119.916544921875,119.916544921875,59.96835000000001,59.96835000000001,119.916544921875,59.96835000000001,238.68000000000004,482.0765625,0,0.0,0.0,0.0,0.0,0.0,0.0,232.56,469.71562500000005,0,1320.0,0,0,0,0.0,0.201,0.199,0.0,0.0,0.08736,10.4832,0.08512,10.2144,0.17248,3.893119999999997,3.830399999999998,7.723520000000006,,,,,
2026-08-13 09:46:44,119.916544921875,119.916544921875,59.96835000000001,59.96835000000001,119.916544921875,59.96835000000001,238.68000000000004,482.0765625,0,0.0,0.0,0.0,0.0,0.0,0.0,232.56,469.71562500000005,0,1350.0,0,0,0,0.0,0.201,0.199,0.0,0.0,0.08736,10.4832,0.08512,10.2144,0.17248,3.980479999999997,3.9155199999999977,7.896000000000006,,,,,
2026-08-13 09:47:14,119.916544921875,119.916544921875,59.96835000000001,59.96835000000001,119.916544921875,59.96835000000001,238.68000000000004,482.0765625,0,359.91959765625,359.91959765625,179.9433,179.9433,359.91959765625,179.9433,232.56,469.71562500000005,0,1380.0,0,0,0,0.0,0.201,0.199,0.619,0.613,0.08736,10.4832,0.08512,10.2144,0.17248,4.067839999999997,4.000639999999998,8.068480000000006,,,,,
2026-08-13 09:47:44,407.957291015625,407.957291015625,203.77305000000004,203.77305000000004,407.957291015625,203.77305000000004,238.68000000000004,482.0765625,0,431.55123046875,431.55123046875,215.99009999999998,215.99009999999998,431.55123046875,215.99009999999998,232.56,469.71562500000005,0,1410.0,0,0,0,0.0,0.683,0.677,0.743,0.735,0.08736,10.4832,0.08512,10.2144,0.17248,4.155199999999997,4.085759999999998,8.240960000000007,,,,,
2026-08-13 09:48:14,407.957291015625,407.957291015625,203.77305000000004,203.77305000000004,407.957291015625,203.77305000000004,238.68000000000004,482.0765625,0,431.55123046875,431.55123046875,215.99009999999998,215.99009999999998,431.55123046875,215.99009999999998,232.56,469.71562500000005,0,1440.0,0,0,0,0.0,0.683,0.677,0.743,0.735,0.08736,10.4832,0.08512,10.2144,0.17248,4.2425599999999974,4.170879999999998,8.413440000000007,,,,,
2026-08-13 09:48:44,407.957291015625,407.957291015625,203.77305000000004,203.77305000000004,407.957291015625,203.77305000000004,238.68000000000004,482.0765625,0,431.55123046875,431.55123046875,215.99009999999998,215.99009999999998,431.55123046875,215.99009999999998,232.56,469.71562500000005,0,1470.0,0,0,0,0.0,0.683,0.677,0.743,0.735,0.08736,10.4832,0.08512,10.2144,0.17248,4.329919999999998,4.255999999999998,8.585920000000007,,,,,
2026-08-13 09:49:14,407.957291015625,407.957291015625,203.77305000000004,203.77305000000004,407.957291015625,203.77305000000004,238.68000000000004,482.0765625,0,431.55123046875,431.55123046875,215.99009999999998,215.99009999999998,431.55123046875,215.99009999999998,232.56,469.71562500000005,0,1500.0,0,0,0,0.0,0.683,0.677,0.743,0.735,0.08736,10.4832,0.08512,10.2144,0.17248,4.417279999999998,4.341119999999997,8.758400000000007,,,,,
2026-08-13 09:49:44,407.957291015625,407.957291015625,203.77305000000004,203.77305000000004,407.957291015625,203.77305000000004,238.68000000000004,482.0765625,0,431.55123046875,431.55123046875,215.99009999999998,215.99009999999998,431.55123046875,215.99009999999998,232.56,469.71562500000005,0,1530.0,0,0,0,0.0,0.683,0.677,0.743,0.735,0.08736,10.4832,0.08512,10.2144,0.17248,4.504639999999998,4.426239999999997,8.930880000000007,,,,,
2026-08-13 09:50:14,407.957291015625,407.957291015625,203.77305000000004,203.77305000000004,407.957291015625,203.77305000000004,238.68000000000004,482.0765625,0,431.55123046875,431.55123046875,215.99009999999998,215.99009999999998,431.55123046875,215.99009999999998,232.56,469.71562500000005,0,1560.0,0,0,0,0.0,0.683,0.677,0.743,0.735,0.08736,10.4832,0.08512,10.2144,0.17248,4.591999999999999,4.511359999999997,9.103360000000007,,,,,
2026-08-13 09:50:44,407.957291015625,407.957291015625,203.77305000000004,203.77305000000004,407.957291015625,203.77305000000004,238.68000000000004,482.0765625,0,431.55123046875,431.55123046875,215.99009999999998,215.99009999999998,431.55123046875,215.99009999999998,232.56,469.71562500000005,0,1590.0,0,0,0,0.0,0.683,0.677,0.743,0.735,0.08736,10.4832,0.08512,10.2144,0.17248,4.679359999999999,4.596479999999997,9.275840000000008,,,,,
2026-08-13 09:51:14,407.957291015625,407.957291015625,203.77305000000004,203.77305000000004,407.957291015625,203.77305000000004,238.68000000000004,482.0765625,0,431.55123046875,431.55123046875,215.99009999999998,215.99009999999998,431.55123046875,215.99009999999998,232.56,469.71562500000005,0,1620.0,0,0,0,0.0,0.683,0.677,0.743,0.735,0.08736,10.4832,0.08512,10.2144,0.17248,4.766719999999999,4.681599999999997,9.448320000000008,,,,,
2026-08-13 09:51:44,407.957291015625,407.957291015625,203.77305000000004,203.77305000000004,407.957291015625,203.77305000000004,238.68000000000004,482.0765625,0,431.55123046875,431.55123046875,215.99009999999998,215.99009999999998,431.55123046875,215.99009999999998,232.56,469.71562500000005,0,1650.0,0,0,0,0.0,0.683,0.677,0.743,0.735,0.08736,10.4832,0.08512,10.2144,0.17248,4.85408,4.766719999999997,9.620800000000008,3.0,no migration,0.0,0.0,0.0
2026-08-13 09:52:14,407.957291015625,407.957291015625,203.77305000000004,203.77305000000004,407.957291015625,203.77305000000004,238.68000000000004,482.0765625,0,431.55123046875,431.55123046875,215.99009999999998,215.99009999999998,431.55123046875,215.99009999999998,232.56,469.71562500000005,0,1680.0,0,0,0,0.0,0.683,0.677,0.743,0.735,0.08736,10.4832,0.08512,10.2144,0.17248,4.94144,4.851839999999997,9.793280000000008,,,,,
2026-08-13 09:52:44,407.957291015625,407.957291015625,203.77305000000004,203.77305000000004,407.957291015625,203.77305000000004,238.68000000000004,482.0765625,0,431.55123046875,431.55123046875,215.99009999999998,215.99009999999998,431.55123046875,215.99009999999998,232.56,469.71562500000005,0,1710.0,0,0,0,0.0,0.683,0.677,0.743,0.735,0.08736,10.4832,0.08512,10.2144,0.17248,5.0288,4.9369599999999965,9.965760000000008,,,,,
2026-08-13 09:53:14,407.957291015625,407.957291015625,203.77305000000004,203.77305000000004,407.957291015625,203.77305000000004,238.68000000000004,482.0765625,0,431.55123046875,431.55123046875,215.99009999999998,215.99009999999998,431.55123046875,215.99009999999998,232.56,469.71562500000005,0,1740.0,0,0,0,0.0,0.683,0.677,0.743,0.735,0.08736,10.4832,0.08512,10.2144,0.17248,5.116160000000001,5.022079999999996,10.138240000000009,,,,,
2026-08-13 09:53:44,407.957291015625,407.957291015625,203.77305000000004,203.77305000000004,407.957291015625,203.77305000000004,238.68000000000004,482.0765625,0,431.55123046875,431.55123046875,215.99009999999998,215.99009999999998,431.55123046875,215.99009999999998,232.56,469.71562500000005,0,1770.0,0,0,0,0.0,0.683,0.677,0.743,0.735,0.08736,10.4832,0.08512,10.2144,0.17248,5.203520000000001,5.107199999999996,10.310720000000009,,,,,
